"FISCAL_YYYY","FISCAL_MONTH","BUSINESS_UNIT","BILL_TO_CUSTOMER_NUMBER","MANUFACTURER","PART_NUMBER","WAREHOUSE","ITEM","APFC_LEVEL_1","NSB","COST","GPD","INV_QTY","NETBOOKING","LOST_FLAG"
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","AD1940YSTZRL","A01","AD1940YSTZRL^ADI-CSP1","Semiconductor",11760,11352.32,407.68,4000,52920,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","AD5204BRZ10-REEL","A01","AD5204BRZ10-REEL^ADI","Semiconductor",8540,8265.88,274.120000000001,7000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2088385,"ADI","AD5247BKSZ10-2RL7","A01","AD5247BKSZ10-2RL7^ADI","Semiconductor",1296,1246.74,49.26,3000,-1296,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","AD5262BRUZ20-RL7","A01","AD5262BRUZ20-RL7^ADI","Semiconductor",1650,1597.44,52.5600000000002,1000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","AD5262BRUZ20-RL7","A01","AD5262BRUZ20-RL7^ADI","Semiconductor",13200,12804.72,395.280000000001,8000,6600,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","AD5290YRMZ10","A01","AD5290YRMZ10^ADI","Semiconductor",92.5,84.8025,7.69750000000001,50,555,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","AD5290YRMZ10-R7","A01","AD5290YRMZ10-R7^ADI","Semiconductor",0,0,0,0,5103,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","AD5290YRMZ100","A01","AD5290YRMZ100^ADI","Semiconductor",0,0,0,0,555,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","AD5554BRSZ","A01","AD5554BRSZ^ADI","Semiconductor",0,0,0,0,-2140.38,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","AD8092ARZ","A01","AD8092ARZ^ADI","Semiconductor",342.608,329.78568,12.82232,392,171.304,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","AD8465WBCPZ-R7","A01","AD8465WBCPZ-R7^ADI","Semiconductor",3890.25,3755.385,134.865,1500,3890.25,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","AD8656ARMZ-REEL","A01","AD8656ARMZ-REEL^ADI","Semiconductor",0,0,0,0,3270,0
2019,1,"LARGE-MEGA-HONGKONG",2088385,"ADI","AD9204BCPZ-20","A01","AD9204BCPZ-20^ADI","Semiconductor",0,0,0,0,814.032,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","AD9629BCPZRL7-65","A01","AD9629BCPZRL7-65^ADI","Semiconductor",9915,8042.91,1872.09,1500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","AD9629BCPZRL7-65","A01","AD9629BCPZRL7-65^ADI","Semiconductor",0,0,0,0,19830,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADA4855-3YCPZ-R7","A01","ADA4855-3YCPZ-R7^ADI","Semiconductor",0,0,0,0,2700,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADAU1361BCPZ","A01","ADAU1361BCPZ^ADI-CSP1","Semiconductor",0,0,0,0,1969.8,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADAU1450WBCPZ-RL","A01","ADAU1450WBCPZ-RL^ADI-CSP2","Default APFC",0,0,0,0,29000,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADAU1761BCPZ-R7","A01","ADAU1761BCPZ-R7^ADI","Semiconductor",11100,10775.04,324.960000000001,6000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADAU1761BCPZ-R7","A01","ADAU1761BCPZ-R7^ADI","Semiconductor",17640,17110.8,529.199999999997,12000,12165,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADF4111BCPZ","A01","ADF4111BCPZ^ADI-CSP1","Semiconductor",0,0,0,0,4632.5,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADF4111BRUZ-RL7","A01","ADF4111BRUZ-RL7^ADI-CSP1","Semiconductor",0,0,0,0,28900,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADF4212LBRUZ","A01","ADF4212LBRUZ^ADI-CSP1","Semiconductor",1449,1398.768,50.232,600,-3079.125,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADG1208YRZ","A01","ADG1208YRZ^ADI","Semiconductor",0,0,0,0,3312,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADG1414BRUZ-REEL7","A01","ADG1414BRUZ-REEL7^ADI","Semiconductor",0,0,0,0,-3050,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADG1439BRUZ","A01","ADG1439BRUZ^ADI","Semiconductor",1996.5,1923.306,73.194,825,-1089,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADG902BRMZ","A01","ADG902BRMZ^ADI","Semiconductor",0,0,0,0,245,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADG904BRUZ-REEL7","A01","ADG904BRUZ-REEL7^ADI","Semiconductor",0,0,0,0,2665.6,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADG936BCPZ","A01","ADG936BCPZ^ADI","Semiconductor",0,0,0,0,321.2,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADM2487EBRWZ-REEL7","A01","ADM2487EBRWZ-REEL7^ADI-CSP1","Semiconductor",2848,2754.304,93.6960000000004,800,0,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADM2487EBRWZ-REEL7","A01","ADM2487EBRWZ-REEL7^ADI-CSP1","Semiconductor",0,0,0,0,2848,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADM3202ARUZ-REEL7","A01","ADM3202ARUZ-REEL7^ADI","Semiconductor",0,0,0,0,-665.6,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADP1710AUJZ-R7","A01","ADP1710AUJZ-R7^ADI-CSP1","Semiconductor",4350,3805.5,544.5,15000,4350,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADP171AUJZ-R7","A01","ADP171AUJZ-R7^ADI-CSP1","Semiconductor",0,0,0,0,5197.5,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADP2443ACPZN-R7","A01","ADP2443ACPZN-R7^ADI","Semiconductor",0,0,0,0,2970,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADSP-21261SKBCZ150","A01","ADSP-21261SKBCZ150^ADI-CSP1","Semiconductor",1795.5,1712.63862,82.8613800000001,378,2693.25,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADSP-21262SKBCZ200","A01","ADSP-21262SKBCZ200^ADI-CSP2","Semiconductor",0,0,0,0,532.35,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADSP-21369KBPZ-3A","A01","ADSP-21369KBPZ-3A^ADI-CSP3","Semiconductor",0,0,0,0,24745.6125,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADSP-21469KBCZ-3","A01","ADSP-21469KBCZ-3^ADI","Semiconductor",2706.48,2612.20512,94.2748800000004,168,0,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADSP-21469KBCZ-3","A01","ADSP-21469KBCZ-3^ADI","Semiconductor",0,0,0,0,1353.24,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADSP-21469KBCZ-4","A01","ADSP-21469KBCZ-4^ADI-CSP3","Semiconductor",881.118,825.02952,56.0884800000001,84,1762.236,1
2019,1,"LARGE-MEGA-HONGKONG",2088385,"ADI","ADSP-21469KBCZ-4","A01","ADSP-21469KBCZ-4^ADI-CSP2","Semiconductor",34731,33170.25696,1560.74304,2724,0,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADSP-21477KCPZ-1A","A01","ADSP-21477KCPZ-1A^ADI-CSP1","Semiconductor",0,0,0,0,1270.08,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADSP-21488KSWZ-4B","A01","ADSP-21488KSWZ-4B^ADI-CSP1","Semiconductor",877.6,800.3384,77.2616,80,3510.4,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADSP-21489KSWZ-4B","A01","ADSP-21489KSWZ-4B^ADI-CSP5","Semiconductor",40992,39631.456,1360.54400000002,6400,114265.2,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADSP-BF516KBCZ-4","A01","ADSP-BF516KBCZ-4^ADI","Semiconductor",0,0,0,0,1570.59,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADSP-BF525KBCZ-6A","A01","ADSP-BF525KBCZ-6A^ADI","Semiconductor",0,0,0,0,-6537.6,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADSP-BF533SBBCZ400","A01","ADSP-BF533SBBCZ400^ADI","Semiconductor",0,0,0,0,17856.2475,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADSP-BF706BCPZ-4","A01","ADSP-BF706BCPZ-4^ADI","Semiconductor",17556,16079.31696,1476.68304,3192,0,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADT75ARMZ-REEL7","A01","ADT75ARMZ-REEL7^ADI-CSP1","Semiconductor",0,0,0,0,430,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","ADT75ARZ-REEL","A01","ADT75ARZ-REEL^ADI-CSP1","Semiconductor",1312.5,1267,45.5,5000,14437.5,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADUM2400BRWZ-RL","A01","ADUM2400BRWZ-RL^ADI-CSP1","Semiconductor",0,0,0,0,-3138,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADUM4160BRIZ","A01","ADUM4160BRIZ^ADI","Semiconductor",0,0,0,0,-976.8,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADUM4160BRWZ-RL","A01","ADUM4160BRWZ-RL^ADI-CSP1","Semiconductor",0,0,0,0,-4960,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","ADXL344ACCZ-RL7","A01","ADXL344ACCZ-RL7^ADI-CSP1","Semiconductor",6375,6180.165,194.835000000001,7500,3825,1
2019,1,"LARGE-MEGA-HONGKONG",2088385,"ADI","LT1121CST-3.3#PBF","A01","LT1121CST-3.3#PBF^ADI-CSP1","Semiconductor",0,0,0,0,499.2,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","LT1671CS8#TRPBF","A01","LT1671CS8#TRPBF^ADI-CSP1","Semiconductor",0,0,0,0,-4000,0
2019,1,"LARGE-MEGA-HONGKONG",2088385,"ADI","LT1761ES5-3.3#TRPBF","A01","LT1761ES5-3.3#TRPBF^ADI-CSP4","Semiconductor",0,0,0,0,-2300,0
2019,1,"LARGE-MEGA-HONGKONG",2088385,"ADI","LT1935ES5#TRMPBF","A01","LT1935ES5#TRMPBF^ADI-CSP1","Semiconductor",3705,3086.415,618.585000000001,1500,4940,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","LT3015EQ#PBF","A01","LT3015EQ#PBF^ADI-CSP1","Semiconductor",2592,2326.212,265.788,900,0,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","LT3081EDF#TRPBF","A01","LT3081EDF#TRPBF^ADI-CSP1","Semiconductor",6100,5078,1022,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","LT3508EFE#TRPBF","A01","LT3508EFE#TRPBF^ADI-CSP2","Semiconductor",0,0,0,0,6375,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","LTC2633CTS8-LI8#TRPBF","A01","LTC2633CTS8-LI8#TRPBF^ADI-CSP1","Semiconductor",34250,29647.75,4602.25,25000,0.000000000001819,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","LTC4416EMS#PBF","A01","LTC4416EMS#PBF^ADI-CSP2","Semiconductor",1398,1155.504,242.496,600,466,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"ADI","OP07CSZ-REEL","A01","OP07CSZ-REEL^ADI","Semiconductor",866.25,836.225,30.0250000000001,2500,866.25,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","SSM2142SZ-REEL","A01","SSM2142SZ-REEL^ADI-CSP1","Semiconductor",2650,2569.47,80.5300000000002,1000,2650,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"ADI","SSM2305RMZ-REEL","A01","SSM2305RMZ-REEL^ADI-CSP1","Semiconductor",1197,1096.86,100.14,3000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"NXP","DSPB56367AG150","A01","DSPB56367AG150^NXP","Semiconductor",0,0,0,0,1583.64,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"NXP","DSPB56720AG","A01","DSPB56720AG^NXP","Semiconductor",0,0,0,0,2859,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"NXP","DSPB56725AF","A01","DSPB56725AF^NXP","Semiconductor",0,0,0,0,48639.69,0
2019,1,"LARGE-MEGA-HONGKONG",2088385,"NXP","LPC1774FBD144,551","A01","LPC1774FBD144,551^NXP","Semiconductor",3468,3029.0226,438.9774,1020,0,1
2019,1,"LARGE-MEGA-HONGKONG",2088385,"NXP","MC68HC16Z1CAG25","A01","MC68HC16Z1CAG25^NXP","Semiconductor",8742,7957.536,784.464000000001,600,0,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"NXP","MC9S08QG8CDTER","A01","MC9S08QG8CDTER^NXP","Semiconductor",18020,17017.25,1002.75,25000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"NXP","MCF5372LCVM240","A01","MCF5372LCVM240^NXP","Semiconductor",6533.1,6008.3352,524.764800000001,630,0,1
2019,1,"LARGE-MEGA-HONGKONG",2088385,"NXP","MMA8652FCR1","A01","MMA8652FCR1^NXP","Semiconductor",0,0,0,0,1140,0
2019,1,"LARGE-MEGA-HONGKONG",2088385,"NXP","PCA9554ABS3,118","A01","PCA9554ABS3,118^NXP","Semiconductor",0,0,0,0,-3120,0
2019,1,"LARGE-MEGA-HONGKONG",2151667,"TI","BQ24726RGRR","A01","BQ24726RGRR^TI-CSP1","Semiconductor",0,0,0,0,9547.2,0
2019,1,"LARGE-MEGA-HONGKONG",2088384,"TI","D705E002BRFP250","A01","D705E002BRFP250^TI-CSP1","Semiconductor",2548.14,2264.1318,284.0082,420,0,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"TI","MC33078DR-NG","A01","MC33078DR-NG^TI-CSP1","Semiconductor",2850,2726.4,123.6,30000,13537.5,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"TI","SN61112B5DGGR","A01","SN61112B5DGGR^TI-CSP1","Semiconductor",4130.88,3838.06416,292.815840000001,1986,16640,1
2019,1,"LARGE-MEGA-HONGKONG",2088384,"TI","SN74AHCT244PWR","A01","SN74AHCT244PWR^TI","Semiconductor",171,165.92,5.08000000000001,2000,684,1
2019,1,"LARGE-MEGA-HONGKONG",2151667,"TI","SN74AHCT244PWR","A01","SN74AHCT244PWR^TI","Semiconductor",0,0,0,0,171,0
2019,1,"LARGE-MEGA-HONGKONG",2088385,"TI","SN74HCT14PWR","A01","SN74HCT14PWR^TI","Semiconductor",0,0,0,0,103.16,0
2019,1,"LARGE-MEGA-HONGKONG",2088387,"ADI","LTC3200EMS8#TRPBF","A01","LTC3200EMS8#TRPBF^ADI-CSP1","Semiconductor",5500,5017.3,482.7,5000,2750,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","AD586KRZ-REEL","A01","AD586KRZ-REEL^ADI","Semiconductor",8175,7830.075,344.925000000002,7500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","AD587JRZ-REEL7","A01","AD587JRZ-REEL7^ADI","Semiconductor",0,0,0,0,4201.6,0
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","AD623ARZ-R7","A01","AD623ARZ-R7^ADI","Semiconductor",2121.6,2067.74,53.8600000000001,2000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","AD623ARZ-R7","A01","AD623ARZ-R7^ADI","Semiconductor",4243.2,4135.48,107.72,4000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","AD7568BSZ-REEL","A01","AD7568BSZ-REEL^ADI","Semiconductor",14709.76,14336.36,373.400000000001,800,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","AD8051ARZ-REEL","A01","AD8051ARZ-REEL^ADI","Semiconductor",1820,1773.8,46.2000000000003,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","AD8494ARMZ-R7","A01","AD8494ARMZ-R7^ADI","Semiconductor",8250,6081.6,2168.4,5000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","AD8494CRMZ-R7","A01","AD8494CRMZ-R7^ADI","Semiconductor",11800,8595.32,3204.68,4000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","AD8609ARUZ-REEL","A01","AD8609ARUZ-REEL^ADI","Semiconductor",8652,8311.5,340.5,10000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM202EARNZ-REEL","A01","ADM202EARNZ-REEL^ADI","Semiconductor",489.25,481.45,7.80000000000007,2500,1952.25,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM202EARNZ-REEL7","A01","ADM202EARNZ-REEL7^ADI","Semiconductor",1965.6,1915.69,49.9100000000001,7000,1404,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM2483BRWZ-REEL","A01","ADM2483BRWZ-REEL^ADI","Semiconductor",6188,6030.92,157.080000000001,7000,7956,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM4852ARZ-REEL7","A01","ADM4852ARZ-REEL7^ADI-CSP1","Semiconductor",1060.8,1033.88,26.9200000000001,2000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM6710CARJZ-REEL7","A01","ADM6710CARJZ-REEL7^ADI-CSP2","Semiconductor",0,0,0,0,7956,0
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM690AARNZ-REEL","A01","ADM690AARNZ-REEL^ADI-CSP2","Semiconductor",1364.75,1165.65,199.1,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM706SARZ","A01","ADM706SARZ^ADI-CSP1","Semiconductor",152.88,148.9992,3.88079999999999,294,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM803MAKSZ-REEL7","A01","ADM803MAKSZ-REEL7^ADI","Semiconductor",0,0,0,0,811.2,0
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADM810LARTZ-REEL7","A01","ADM810LARTZ-REEL7^ADI-CSP2","Semiconductor",3408,3040.8,367.2,12000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADR02ARZ-REEL7","A01","ADR02ARZ-REEL7^ADI","Semiconductor",2527.2,2463.06,64.1400000000003,3000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2089626,"ADI","ADSP-2187NBSTZ-320","A01","ADSP-2187NBSTZ-320^ADI","Semiconductor",0,0,0,0,2520,0
2019,1,"LARGE-MEGA-HONGKONG",2089626,"ADI","ADSP-CM403CSWZ-CF","A01","ADSP-CM403CSWZ-CF^ADI","Semiconductor",0,0,0,0,362.56,0
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADUC841BSZ62-5","A01","ADUC841BSZ62-5^ADI","Semiconductor",27420.288,24754.56,2665.72800000001,3840,0.000000000001819,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADUM1301ARWZ","A01","ADUM1301ARWZ^ADI-CSP1","Semiconductor",474.136,462.0993,12.0367000000001,470,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADUM4401BRIZ-RL","A01","ADUM4401BRIZ-RL^ADI","Semiconductor",7598,7318.2,279.800000000001,2000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","ADUM4402BRIZ","A01","ADUM4402BRIZ^ADI-CSP1","Semiconductor",2249.6,2094.92594,154.67406,703,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","LT1014DSW#TRPBF","A01","LT1014DSW#TRPBF^ADI-CSP2","Semiconductor",3100,2604.95,495.05,1000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","LT1112IS8#TRPBF","A01","LT1112IS8#TRPBF^ADI-CSP1","Semiconductor",6900,5498.775,1401.225,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","LT1529CQ#TRPBF","A01","LT1529CQ#TRPBF^ADI-CSP2","Semiconductor",2475,2196.975,278.025,750,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","LT1934ES6#TRPBF","A01","LT1934ES6#TRPBF^ADI-CSP2","Semiconductor",4825,4409.15,415.85,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","LT3680EMSE#TRPBF","A01","LT3680EMSE#TRPBF^ADI-CSP5","Semiconductor",10325,8742.3,1582.7,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","LTC2440IGN#TRPBF","A01","LTC2440IGN#TRPBF^ADI-CSP2","Semiconductor",15125,12923.4,2201.6,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","LTC3411EMS#TRPBF","A01","LTC3411EMS#TRPBF^ADI-CSP3","Semiconductor",8000,6613.75,1386.25,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","LTC3780EG#TRPBF","A01","LTC3780EG#TRPBF^ADI-CSP4","Semiconductor",0,0,0,0,7722,0
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","LTC4415EDHC#TRPBF","A01","LTC4415EDHC#TRPBF^ADI-CSP2","Semiconductor",6375,5828.2,546.800000000001,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","OP275GSZ-REEL","A01","OP275GSZ-REEL^ADI","Semiconductor",2775,2508.65,266.35,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"ADI","SMP04ESZ-REEL","A01","SMP04ESZ-REEL^ADI","Semiconductor",5668,5524.125,143.875000000001,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","KTY82/210,215","A01","KTY82/210,215^NXP","Semiconductor",62730,61667.28,1062.72,369000,0.000000000001364,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","LPC1111FHN33/102,5","A01","LPC1111FHN33/102,5^NXP","Semiconductor",3457.636,3399.4506,58.1854000000008,5980,3457.636,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","LPC1111FHN33/102,5","A01","LPC1111FHN33/102,5^NXP","Semiconductor",3607.968,3547.2528,60.7152000000015,6240,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","LPC822M101JHI33E","A01","LPC822M101JHI33E^NXP","Semiconductor",0,0,0,0,2964.5,0
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","MC68HC11E1CFNE2R","A01","MC68HC11E1CFNE2R^NXP","Semiconductor",11907,11296.881,610.119000000001,1350,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","MC9S12XDT512CAA","A01","MC9S12XDT512CAA^NXP","Semiconductor",3230.6568,3178.9044,51.7523999999999,840,37152.5532,1
2019,1,"LARGE-MEGA-HONGKONG",2089626,"NXP","MPC5554MZP132","A01","MPC5554MZP132^NXP","Semiconductor",0,0,0,0,38983.2,0
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","MPC852TCVR100A","A01","MPC852TCVR100A^NXP","Semiconductor",1905.912,1875.3804,30.5316000000003,120,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","MPC852TVR100A","A01","MPC852TVR100A^NXP","Semiconductor",38643.54,38024.5152,619.024800000007,4440,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","MPC860PCVR66D4","A01","MPC860PCVR66D4^NXP","Semiconductor",7586.04,7073.055,512.985000000001,132,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","MPC885VR133","A01","MPC885VR133^NXP","Semiconductor",35175.5712,34612.07904,563.492160000002,2904,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","PCA9541APW/03,118","A01","PCA9541APW/03,118^NXP","Semiconductor",2050,1809.1,240.9,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2089626,"NXP","PCA9546APW,118","A01","PCA9546APW,118^NXP","Semiconductor",0,0,0,0,3930,0
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","PCA9617ADPJ","A01","PCA9617ADPJ^NXP","Semiconductor",840,783.675,56.325,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2145847,"NXP","SA56004CD,118","A01","SA56004CD,118^NXP","Semiconductor",790,767.725,22.2750000000001,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2090124,"NXP","MC13202FCR2","A01","MC13202FCR2^NXP","Semiconductor",0,0,0,0,-16000,0
2019,1,"LARGE-MEGA-HONGKONG",2090124,"TI","XCC2642R1FRGZR","A01","XCC2642R1FRGZR^TI-CSP1","Default APFC",0,0,0,0,4875,0
2019,1,"LARGE-MEGA-HONGKONG",2090728,"ADI","ADT7470ARQZ-REEL7","A01","ADT7470ARQZ-REEL7^ADI","Semiconductor",4780,4561.2,218.799999999999,2000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2090728,"ADI","DAC8412FPCZ-REEL","A01","DAC8412FPCZ-REEL^ADI","Semiconductor",0,0,0,0,10817.7,0
2019,1,"LARGE-MEGA-HONGKONG",2090728,"ADI","LT1952IGN-1#TRPBF","A01","LT1952IGN-1#TRPBF^ADI-CSP2","Semiconductor",17900,14190.4,3709.6,5000,0,1
2019,1,"LARGE-MEGA-HONGKONG",2090728,"ADI","LTC3615IFE#TRPBF","A01","LTC3615IFE#TRPBF^ADI-CSP1","Semiconductor",11700,10516.1,1183.9,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2090728,"ADI","LTC4261IUFD-2#TRPBF","A01","LTC4261IUFD-2#TRPBF^ADI-CSP2","Semiconductor",9650,8742.3,907.700000000001,2500,0,1
2019,1,"LARGE-MEGA-HONGKONG",2090728,"NXP","UJA1023T/2R04/C,51","A01","UJA1023T/2R04/C,51^NXP","Semiconductor",0,0,0,0,3400,0
2019,1,"LARGE-MEGA-HONGKONG",2210209,"NXP","LPC1768FBD100,551","A01","LPC1768FBD100,551^NXP","Semiconductor",2508.246,2444.337,63.9090000000001,810,-1.72800000000035,1
2019,1,"BRANCH-HONGKONG1",2353677,"ADI","ADW71205YSTZ-RL","A01","ADW71205YSTZ-RL^ADI","Semiconductor",-47.9302832244011,0,-47.9302832244011,0,-337.95518435228,1
2019,1,"BRANCH-HONGKONG1",2092223,"ADI","AD637JRZ-R7","A01","AD637JRZ-R7^ADI","Semiconductor",10987.5,10465.425,522.075000000003,1250,0.000000000003638,1
2019,1,"BRANCH-HONGKONG1",2092223,"ADI","AD734ANZ","A01","AD734ANZ^ADI","Semiconductor",673.5,641.102,32.398,50,0,1
